,Unnamed: 0,zpid,rentZestimate,zestimate,livingArea,bathrooms,bedrooms,yearBuilt,address,city,state,zip,latitude,longitude,square_footage,price_y,census_county_name,beds,baths_full,year_built,propertyTaxRate,pricePerSquareFoot,propertyTypeDimension,taxAnnualAmount,dateSold,pageViewCount,hasAttachedProperty,poolFeatures,flooring,hasGarage,parking,hasWaterfrontView,lotSize,appliances,communityFeatures,propertyCondition,sch_rating_avg,sch_cnt,sch_dist_avg,Individuals_taxed,Income_per_return,Cap_gain,Pension,UE_claims,Social_security,SB_income,Student_loan_ded,RE_taxes,PP_taxes,Child_credit,Earned_Inc_credit,NOI,Expenses,cap_rate,total_appliances,total_community_feat,sch_rating_zip_avg,sch_parentrating_zip_avg,sch_public_no,sch_charter_no,sch_private_no
2523,3667,99910977,1997.0,369331.0,2146.0,2.0,3.0,2022.0,16 Redington Drive,Brunswick,Georgia,31523,31.125344,-81.611093,2146,391720,"Glynn, GA",3,2.0,2022.0,0.71,172.0,Single Family,2622.2501,3/12/21,258.0,False,,"['Carpet', 'Ceramic Tile', 'Tile', 'Vinyl']",True,2.0,,"7,405 sqft","['Some Electric Appliances', 'Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Plumbed For Ice Maker', 'Range', 'Refrigerator', 'Self Cleaning Oven']",,Under Construction,7.0,3.0,5.666666666666667,13390.0,64.02436472,13.55,29.78732394,2.6,15.76864407,45.60227273,1.046,3.08630137,0.617948718,2.132673267,2.488333333,23964.0,7415.0501,0.0422468852751965,9.0,,6.0,4.0,4.0,0.0,6.0
2524,3668,99905246,2199.0,392400.0,2373.0,4.0,3.0,2022.0,173 Gallery Way,Brunswick,Georgia,31525,31.27959,-81.514354,2373,361685,"Glynn, GA",3,3.0,2022.0,0.71,156.0,Single Family,2786.04,5/27/22,11.0,False,,"['Carpet', 'Vinyl']",True,2.0,,"9,583 sqft","['Some Electric Appliances', 'Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Plumbed For Ice Maker', 'Range', 'Refrigerator', 'Self Cleaning Oven']",,Under Construction,5.666666666666667,3.0,4.1000000000000005,24510.0,49.01544901,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,1.721470588,2.689096573,26388.0,8063.64,0.0506638649653704,9.0,,5.6,4.444444444444445,7.0,0.0,4.0
2525,3669,99912676,3595.0,580800.0,2919.0,4.0,4.0,2021.0,108 Belmont Circle,Brunswick,Georgia,31525,31.275613,-81.471654,2919,553990,"Glynn, GA",4,3.0,2021.0,0.71,193.0,Single Family,4123.68,7/27/22,20.0,False,['Association'],,True,2.0,,0.47 Acres,"['Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Range', 'Refrigerator']","['Gated', 'Lake', 'Walk to School']",Under Construction,6.0,3.0,2.1666666666666665,24510.0,49.01544901,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,1.721470588,2.689096573,43140.0,12751.68,0.0548535533132367,6.0,3.0,5.6,4.444444444444445,7.0,0.0,4.0
2526,3670,2066770297,3605.08,597112.58,2126.0,4.0,3.0,2021.0,467 Salt Creek Way #95,Brunswick,Georgia,31523,31.136,-81.64577,2126,575000,"Glynn, GA",3,3.0,2021.0,0.71,270.0,Single Family,4239.499317999999,6/2/22,4.0,False,,"['Hardwood', 'Tile']",True,0.0,True,1.27 Acres,"['Dishwasher', 'Electric Water Heater', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator', 'Stainless Steel Appliance(s)']","['Clubhouse', 'Gated', 'Lake', 'Pool']",Under Construction,7.0,3.0,7.766666666666667,13390.0,64.02436472,13.55,29.78732394,2.6,15.76864407,45.60227273,1.046,3.08630137,0.617948718,2.132673267,2.488333333,43260.96,12891.691318,0.0528161194469565,6.0,4.0,6.0,4.0,4.0,0.0,6.0
2527,3671,223818277,950.0,332700.0,0.0,1.0,2.0,1986.0,230 Stirratt Road,Ranger,Georgia,30734,34.538726,-84.678571,696,399999,"Gordon, GA",2,1.0,1986.0,0.9,,Single Family,2994.3,10/9/20,1131.0,False,,['Wood'],False,0.0,,1.37 Acres,"['Refrigerator', 'Oven']",,,4.666666666666667,3.0,9.233333333333334,2720.0,50.59527559,2.8375,25.36315789,1.42,12.86842105,39.4,0.914285714,2.716666667,0.15,1.931428571,2.591176471,11400.0,5274.3,0.0153142882857207,2.0,,,,,,
2528,3672,2064300374,2074.42,339134.76,2313.0,3.0,4.0,2022.0,518 Adare Parkway #LOT 5,Adairsville,Georgia,30103,34.4218,-84.932,2313,319990,"Gordon, GA",4,2.0,2022.0,0.99,138.0,Single Family,3357.4341240000003,6/30/22,2.0,False,,"['Carpet', 'Other']",True,0.0,,0.34 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)']","['Clubhouse', 'Playground', 'Street Lights']",New Construction,7.0,3.0,5.699999999999999,13600.0,56.4621374,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,2.139252336,2.350694444,24893.04,8336.042124,0.0517422353073533,3.0,3.0,4.333333333333333,4.8,3.0,0.0,3.0
2529,3678,2064306211,2127.81,341076.73,2189.0,3.0,3.0,2022.0,526 Adare Parkway,Adairsville,Georgia,30103,34.4218,-84.932,2189,334990,"Gordon, GA",3,2.0,2022.0,0.99,153.0,Single Family,3376.6596269999995,7/15/22,0.0,False,,['Other'],True,0.0,,0.35 Acres,"['Electric Water Heater', 'Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Clubhouse', 'Playground', 'Pool', 'Street Lights']",New Construction,7.0,3.0,5.699999999999999,13600.0,56.4621374,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,2.139252336,2.350694444,25533.72,8483.403627,0.0508979861279441,5.0,4.0,4.333333333333333,4.8,3.0,0.0,3.0
2530,3684,2064327239,2598.36,395914.0,3000.0,4.0,5.0,2022.0,528 Adare Parkway,Adairsville,Georgia,30103,34.4218,-84.932,3000,378990,"Gordon, GA",5,4.0,2022.0,0.99,126.0,Single Family,3919.5486,6/30/22,0.0,False,,"['Carpet', 'Other']",True,0.0,,0.35 Acres,"['Cooktop', 'Dishwasher', 'Electric Water Heater', 'Microwave']","['Clubhouse', 'Playground', 'Pool', 'Street Lights']",New Construction,7.0,3.0,5.699999999999999,13600.0,56.4621374,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,2.139252336,2.350694444,31180.32,10155.6126,0.055475625742104,4.0,4.0,4.333333333333333,4.8,3.0,0.0,3.0
2531,3690,2064333867,2551.44,395349.0,2770.0,4.0,4.0,2022.0,516 Adare Parkway #LOT 4,Adairsville,Georgia,30301,34.4218,-84.932,2770,380990,"Gordon, GA",4,3.0,2022.0,0.99,137.0,Single Family,3913.9551,6/30/22,1.0,False,['None'],"['Carpet', 'Other']",True,2.0,,0.35 Acres,"['Dishwasher', 'Double Oven', 'Microwave']","['Clubhouse', 'Homeowners Assoc', 'Playground', 'Pool', 'Street Lights']",Under Construction,7.0,3.0,5.699999999999999,13600.0,56.4621374,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,2.139252336,2.350694444,30617.28,10037.4111,0.0540168217013569,3.0,5.0,,,,,
2532,3696,2067441516,2575.0,390233.0,2770.0,4.0,4.0,2022.0,523 Adare Parkway #LOT 243,Adairsville,Georgia,30103,34.4218,-84.932,2770,374691,"Gordon, GA",4,3.0,2022.0,0.99,135.0,Single Family,3863.3067,6/3/22,0.0,False,,"['Carpet', 'Other']",True,0.0,,0.35 Acres,"['Cooktop', 'Dishwasher', 'Double Oven', 'Microwave', 'Stainless Steel Appliance(s)']","['Clubhouse', 'Playground', 'Pool']",To Be Built,7.0,3.0,5.699999999999999,13600.0,56.4621374,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,2.139252336,2.350694444,30900.0,10043.3067,0.0556637157017382,5.0,3.0,4.333333333333333,4.8,3.0,0.0,3.0
2533,3702,2067441135,2864.0,404713.43,2941.0,5.0,5.0,2022.0,521 Adare Parkway,Adairsville,Georgia,30103,34.4218,-84.932,2941,385990,"Gordon, GA",5,5.0,2022.0,0.99,131.0,Single Family,4006.662957,5/27/22,5.0,False,,"['Carpet', 'Other']",True,0.0,,0.35 Acres,"['Gas Water Heater', 'Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Clubhouse', 'Playground', 'Pool']",To Be Built,7.0,3.0,5.699999999999999,13600.0,56.4621374,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,2.139252336,2.350694444,34368.0,10880.262957,0.0608506361382419,5.0,3.0,4.333333333333333,4.8,3.0,0.0,3.0
2534,3708,223809760,1799.0,383300.0,1682.0,2.0,3.0,2002.0,1208 Oak Grove Road SW,Calhoun,Georgia,30701,34.4348,-84.971276,1682,499900,"Gordon, GA",3,2.0,2002.0,0.9,223.0,Single Family,3449.7,6/28/22,2.0,False,['None'],"['Ceramic Tile', 'Hardwood']",True,2.0,,5.05 Acres,"['Dishwasher', 'Disposal', 'Electric Range', 'Microwave', 'Refrigerator', 'Self Cleaning Oven']",['None'],Resale,6.0,3.0,4.7,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,21588.0,7767.3,0.0276469293858771,6.0,1.0,5.5,4.125,12.0,0.0,7.0
2535,3709,76447083,1724.0,273300.0,1549.0,2.0,3.0,2001.0,108 Magnolia Way SW,Calhoun,Georgia,30701,34.466446,-84.961166,1549,300000,"Gordon, GA",3,2.0,2001.0,0.9,171.0,Single Family,2459.7,6/14/22,10.0,False,['None'],"['Ceramic Tile', 'Hardwood']",True,2.0,,0.49 Acres,"['Dishwasher', 'Electric Range', 'Range Hood']",['None'],Resale,4.5,4.0,2.1333333333333333,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,20688.0,6597.3,0.046969,3.0,1.0,5.5,4.125,12.0,0.0,7.0
2536,3710,223813659,2400.0,344900.0,2172.0,2.0,3.0,2022.0,188 Willow Haven Street SE,Calhoun,Georgia,30701,34.497539,-84.856083,2172,334900,"Gordon, GA",3,2.0,2022.0,0.9,154.0,Single Family,3104.1,6/22/22,6.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,0.0,True,0.69 Acres,"['Electric Water Heater', 'Dishwasher']",['Street Lights'],New Construction,5.333333333333333,3.0,2.5666666666666664,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,28800.0,8864.1,0.0595279187817258,2.0,1.0,5.5,4.125,12.0,0.0,7.0
2537,3711,76454509,3648.0,635600.0,4356.0,3.0,5.0,1974.0,1813 Boone Ford Road SE,Calhoun,Georgia,30701,34.470395,-84.864682,4356,599900,"Gordon, GA",5,3.0,1974.0,0.9,139.0,Single Family,5720.4,5/3/22,8.0,False,['None'],"['Ceramic Tile', 'Vinyl']",True,4.0,,13.32 Acres,"['Dishwasher', 'Disposal', 'ENERGY STAR Qualified Appliances', 'Gas Oven', 'Gas Range', 'Refrigerator', 'Tankless Water Heater']",['None'],Resale,5.5,3.0,2.4,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,43776.0,14475.6,0.0488421403567261,7.0,1.0,5.5,4.125,12.0,0.0,7.0
2538,3712,76454808,2195.0,340700.0,0.0,4.0,6.0,1984.0,721 Johnson Road SE,Adairsville,Georgia,30103,34.4322,-84.884323,3007,389900,"Gordon, GA",6,3.0,1984.0,0.9,,Single Family,3066.3,11/11/21,3668.0,False,,"['Carpet', 'Other']",False,0.0,True,2 Acres,"['Dishwasher', 'Disposal', 'Microwave', 'Refrigerator']",['None'],Resale,6.5,3.0,3.0,13600.0,56.4621374,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,2.139252336,2.350694444,26340.0,8334.3,0.046180302641703,4.0,1.0,4.333333333333333,4.8,3.0,0.0,3.0
2539,3713,76452743,2300.0,331900.0,2322.0,3.0,3.0,1981.0,103 Little Pine Drive SE,Calhoun,Georgia,30701,34.495882,-84.909662,2322,315000,"Gordon, GA",3,2.0,1981.0,0.9,136.0,Single Family,2987.1,4/28/22,2.0,False,,"['Hardwood', 'Tile', 'Carpet', 'Laminate']",True,0.0,,1.08 Acres,"['Gas Water Heater', 'Convection Oven', 'Cooktop', 'Microwave', 'Oven']",['None'],Resale,4.5,4.0,2.466666666666667,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,27600.0,8507.1,0.0606123809523809,5.0,1.0,5.5,4.125,12.0,0.0,7.0
2540,3714,243390040,1699.0,222700.0,1456.0,3.0,4.0,2001.0,49 Naples Court,Ranger,Georgia,30734,34.551121,-84.677763,2000,312000,"Gordon, GA",4,3.0,2001.0,0.9,158.0,Single Family,2004.3,5/15/20,2306.0,False,,['Hardwood'],False,2.0,,2.97 Acres,"['Gas Water Heater', 'Dishwasher', 'Microwave', 'Oven/Range (Combo)']","['Lake', 'Pool', 'Tennis Court(s)']",Resale,4.666666666666667,3.0,9.533333333333331,2720.0,50.59527559,2.8375,25.36315789,1.42,12.86842105,39.4,0.914285714,2.716666667,0.15,1.931428571,2.591176471,20388.0,6081.900000000001,0.0458528846153846,4.0,3.0,,,,,
2541,3715,76448214,2488.0,275800.0,2500.0,2.0,3.0,1900.0,3530 Rome Road SW,Plainville,Georgia,30733,34.411602,-85.008087,2415,349900,"Gordon, GA",3,2.0,1920.0,0.9,110.0,Single Family,2482.2,8/27/15,2.0,False,,"['Softwood', 'Tile', 'Carpet', 'Hardwood', 'Linoleum / Vinyl']",False,2.0,,2 Acres,"['Dishwasher', 'Microwave', 'Range / Oven', 'Refrigerator']",,,6.0,3.0,6.266666666666666,1560.0,43.64683544,3.025,21.7,1.36,12.63333333,0.0,1.2,2.05,0.0,1.666666667,2.55,29856.0,8453.400000000001,0.0611677622177765,4.0,,7.0,2.0,1.0,0.0,0.0
2542,3716,296382977,2650.0,449200.0,2217.0,3.0,4.0,2019.0,481 Fairview Road NW,Calhoun,Georgia,30701,34.557624,-84.982592,2217,449900,"Gordon, GA",4,2.0,2019.0,0.9,192.0,Single Family,4042.8,6/17/22,7.0,False,['None'],"['Hardwood', 'Vinyl']",True,2.0,,7.59 Acres,"['Dishwasher', 'Electric Range', 'Microwave']",['None'],New Construction,5.666666666666667,3.0,3.333333333333333,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,31800.0,10402.8,0.047559902200489,3.0,1.0,5.5,4.125,12.0,0.0,7.0
2543,3717,2065695575,1646.56,331481.0,800.0,2.0,2.0,2018.0,2812 Roland Hayes Parkway,Calhoun,Georgia,30701,34.475949,-85.031901,800,372350,"Gordon, GA",2,2.0,2018.0,0.9,406.0,Single Family,2983.329,7/8/22,4.0,False,,['Laminate'],False,0.0,True,9.96 Acres,"['Dryer', 'Washer', 'Dishwasher', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator', 'Stainless Steel Appliance(s)']",['Gated'],Resale,6.0,3.0,5.866666666666667,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,19758.72,6935.073,0.0344397663488653,8.0,1.0,5.5,4.125,12.0,0.0,7.0
2544,3718,223811409,1995.0,485575.01,1881.0,2.0,3.0,1990.0,2408 Chatsworth Highway,Calhoun,Georgia,30735,34.562749,-84.89672,1881,529000,"Gordon, GA",3,2.0,1990.0,0.9,255.0,Single Family,4370.175090000001,,587.0,False,['None'],"['Hardwood', 'Vinyl']",True,3.0,True,5.92 Acres,"['Dishwasher', 'Electric Cooktop', 'Electric Oven', 'Microwave', 'Refrigerator']",['None'],Resale,5.666666666666667,3.0,3.6666666666666665,5160.0,41.85243902,5.809090909,16.85625,1.073333333,11.18333333,11.01428571,1.177777778,2.3,0.266666667,1.752702703,2.498666667,23940.0,9158.17509,0.0279429582419659,5.0,1.0,6.0,5.0,1.0,0.0,3.0
2545,3719,246668229,2650.0,310000.0,2456.0,2.0,4.0,2017.0,229 Gilmore Circle,Calhoun,Georgia,30701,34.495217,-84.977614,2456,319999,"Gordon, GA",4,2.0,2017.0,0.9,120.0,Single Family,2790.0,5/6/22,5.0,False,['None'],"['Carpet', 'Vinyl', 'Other']",True,2.0,,0.29 Acres,"['Dishwasher', 'Electric Range', 'Microwave']",['None'],Resale,4.5,4.0,1.8,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,31800.0,9150.0,0.0707814711920974,3.0,1.0,5.5,4.125,12.0,0.0,7.0
2546,3720,91053487,3689.0,642900.0,5300.0,4.0,5.0,2008.0,161 River Place Drive NW,Calhoun,Georgia,30701,34.540154,-84.971341,5300,649000,"Gordon, GA",5,3.0,2008.0,0.9,115.0,Single Family,5786.1,5/5/22,10.0,False,['None'],"['Ceramic Tile', 'Hardwood']",True,2.0,True,1.73 Acres,"['Dishwasher', 'Electric Range', 'Microwave', 'Self Cleaning Oven']","['Fishing', 'Near Schools', 'Near Shopping']",Resale,5.666666666666667,3.0,2.8000000000000003,34690.0,51.92698507,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,1.861651376,2.656658596,44268.0,14639.7,0.0456522342064714,4.0,3.0,5.5,4.125,12.0,0.0,7.0
2547,3721,76446807,1397.0,288400.0,1156.0,2.0,2.0,1991.0,8390 Red Bud Road NE,Ranger,Georgia,30734,34.533424,-84.727705,1156,379900,"Gordon, GA",2,2.0,1991.0,0.9,251.0,Single Family,2595.6,4/14/22,15.0,False,,['Wood Laminate'],False,0.0,True,6.13 Acres,"['Refrigerator', 'Range', 'Microwave', 'Dishwasher', 'Washer', 'Dryer']",,,4.666666666666667,3.0,7.066666666666667,2720.0,50.59527559,2.8375,25.36315789,1.42,12.86842105,39.4,0.914285714,2.716666667,0.15,1.931428571,2.591176471,16764.0,5948.4,0.0284695972624374,6.0,,,,,,
2548,3722,2072179344,3949.0,498435.49,2877.0,4.0,4.0,2021.0,1040 Reunion Lane,Greensboro,Georgia,30642,33.4783,-83.2087,2877,496500,"Greene, GA",4,3.0,2021.0,0.77,173.0,Single Family,3837.953273,5/12/22,1.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,0.0,,0.30 Acres,"['Electric Water Heater', 'Water Softener', 'Dishwasher', 'Disposal', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Sidewalks', 'Street Lights']",Resale,2.333333333333333,3.0,1.6333333333333335,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,47388.0,13315.553273,0.0686252703464249,8.0,2.0,4.333333333333333,4.0,3.0,3.0,0.0
2549,3723,2064332510,2683.38,536613.44,2350.0,3.0,4.0,2022.0,1141 Providence Loop,Greensboro,Georgia,30642,33.470055,-83.214028,2390,483900,"Greene, GA",4,3.0,2022.0,0.77,227.0,Single Family,4131.923487999999,9/1/22,15.0,False,,"['Hardwood', 'Tile', 'Carpet', 'Laminate']",True,2.0,,0.31 Acres,"['Electric Water Heater', 'Dishwasher', 'Disposal', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Boat/Camper/Van Prkg', 'Clubhouse', 'Gated', 'Golf', 'Lake', 'Marina', 'Park', 'Fitness Center', 'Playground', 'Pool', 'Sidewalks', 'Street Lights', 'Tennis Court(s)']",New Construction,4.5,3.0,4.1,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,32200.56,10572.035488,0.0446962688820004,6.0,13.0,4.333333333333333,4.0,3.0,3.0,0.0
2550,3724,2064332628,2795.0,490564.57,2399.0,3.0,4.0,2022.0,1121 Providence Loop,Greensboro,Georgia,30642,33.5151,-83.1945,2399,484900,"Greene, GA",4,3.0,2022.0,0.77,207.0,Single Family,3777.347189000001,9/16/22,5.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,2.0,,"8,712 sqft","['Electric Water Heater', 'Cooktop', 'Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Stainless Steel Appliance(s)']","['Boat/Camper/Van Prkg', 'Clubhouse', 'Gated', 'Golf', 'Lake', 'Marina', 'Park', 'Fitness Center', 'Playground', 'Pool', 'Street Lights', 'Tennis Court(s)']",New Construction,4.5,3.0,4.1,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,33540.0,10485.347189,0.0475451697484017,7.0,12.0,4.333333333333333,4.0,3.0,3.0,0.0
2551,3725,116437284,3299.0,605914.0,2372.0,3.0,3.0,2011.0,2630 Grey Land Road,Greensboro,Georgia,30642,33.526391,-83.11678,2372,645000,"Greene, GA",3,3.0,2011.0,0.77,263.0,Single Family,4665.5378,11/4/11,815.0,False,,['Hardwood'],True,4.0,True,15.24 Acres,"['Electric Water Heater', 'Dishwasher', 'Microwave']",['None'],Resale,2.333333333333333,3.0,4.666666666666667,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,39588.0,12583.1378,0.0418680034108527,3.0,1.0,4.333333333333333,4.0,3.0,3.0,0.0
2552,3726,2065401259,2563.49,467819.43,2530.0,3.0,4.0,2022.0,1150 Legend Drive,Greensboro,Georgia,30642,33.49535,-83.242714,2530,472900,"Greene, GA",4,3.0,2022.0,0.77,187.0,Single Family,3602.209611,7/22/22,5.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,0.0,,"9,583 sqft","['Electric Water Heater', 'Dishwasher', 'Disposal', 'Ice Maker', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['Sidewalks', 'Street Lights']",Under Construction,2.333333333333333,3.0,1.6333333333333335,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,30761.88,9754.585611,0.0444222761450623,7.0,2.0,4.333333333333333,4.0,3.0,3.0,0.0
2553,3727,2065414147,3122.92,492694.73,2819.0,4.0,4.0,2022.0,1160 Legend Drive,Greensboro,Georgia,30642,33.495441,-83.242506,2819,497900,"Greene, GA",4,3.0,2022.0,0.77,177.0,Single Family,3793.749421,8/19/22,12.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,0.0,,0.25 Acres,"['Electric Water Heater', 'Dishwasher', 'Disposal', 'Microwave', 'Oven/Range (Combo)', 'Stainless Steel Appliance(s)']","['None', 'Sidewalks', 'Street Lights']",New Construction,2.333333333333333,3.0,1.6333333333333335,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,37475.04,11288.757421,0.052593457680257,6.0,3.0,4.333333333333333,4.0,3.0,3.0,0.0
2554,3728,2065454428,2043.32,392352.08,1959.0,3.0,3.0,2005.0,1041 Mashie Drive,Greensboro,Georgia,30642,33.479128,-83.208561,2229,418000,"Greene, GA",3,2.0,2005.0,0.77,197.0,Single Family,3021.111016,7/29/22,3.0,False,,"['Tile', 'Carpet', 'Laminate']",True,0.0,,"8,712 sqft","['Electric Water Heater', 'Water Softener', 'Cooktop', 'Dishwasher', 'Disposal', 'Microwave', 'Oven', 'Refrigerator', 'Stainless Steel Appliance(s)']","['Clubhouse', 'Gated', 'Golf', 'Lake', 'Fitness Center', 'Playground', 'Pool', 'Sidewalks', 'Tennis Court(s)']",Resale,4.5,3.0,3.85,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,24519.84,7925.079016,0.0397003851291866,9.0,9.0,4.333333333333333,4.0,3.0,3.0,0.0
2555,3729,110436738,2249.0,389800.0,1908.0,2.0,3.0,2002.0,7401 Veazey Road,White Plains,Georgia,30678,33.429012,-83.090836,1908,389900,"Greene, GA",3,2.0,2002.0,0.77,194.0,Single Family,3001.46,4/28/22,4.0,False,['In Ground'],"['Hardwood', 'Tile']",True,0.0,,2.06 Acres,"['Electric Water Heater', 'Dryer', 'Washer', 'Dishwasher', 'Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,4.5,3.0,10.15,1010.0,69.89074074,14.73636364,28.79166667,0.0,17.57272727,54.9,0.95,3.916666667,0.2,1.435714286,2.371428571,26988.0,8399.060000000001,0.0476761733777891,6.0,1.0,,,,,
2556,3730,230910740,2699.0,424900.0,2345.0,3.0,4.0,2019.0,1060 Bridle Trail,Greensboro,Georgia,30642,33.484989,-83.215712,2345,434900,"Greene, GA",4,2.0,2019.0,0.77,179.0,Single Family,3271.73,8/16/22,8.0,False,,"['Carpet', 'Hardwood']",True,2.0,,"5,662 sqft","['Dishwasher', 'Disposal', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator', 'Stainless Steel Appliance(s)']","['Clubhouse', 'Fitness Center', 'Gated', 'Golf', 'Lake', 'Marina', 'Playground', 'Pool', 'Sidewalks', 'Tennis Court(s)']",Resale,4.5,3.0,3.5,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,32388.0,9749.33,0.0520548861807311,6.0,10.0,4.333333333333333,4.0,3.0,3.0,0.0
2557,3731,110438673,1999.0,523600.0,1746.0,2.0,3.0,2007.0,1141 Stagecoach Road,Greensboro,Georgia,30642,33.550326,-83.2133,1746,540000,"Greene, GA",3,2.0,2007.0,0.77,291.0,Single Family,4031.72,6/24/22,2.0,False,,"['Hardwood', 'Tile', 'Carpet']",True,0.0,,16.38 Acres,"['Dishwasher', 'Microwave', 'Oven/Range (Combo)', 'Refrigerator']",['None'],Resale,2.333333333333333,3.0,2.2,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,23988.0,8829.32,0.0280716296296296,4.0,1.0,4.333333333333333,4.0,3.0,3.0,0.0
2558,3732,2066445540,2632.12,512457.85,2399.0,3.0,4.0,2022.0,1050 Silverton Drive,Greensboro,Georgia,30642,33.470492,-83.213089,2399,499900,"Greene, GA",4,3.0,2022.0,0.77,214.0,Single Family,3945.925445,8/26/22,20.0,False,,"['Tile', 'Carpet', 'Laminate']",True,3.0,,"8,276 sqft","['Electric Water Heater', 'Cooktop', 'Dishwasher', 'Disposal', 'Microwave', 'Stainless Steel Appliance(s)']","['Boat/Camper/Van Prkg', 'Clubhouse', 'Gated', 'Golf', 'Lake', 'Marina', 'Park', 'Fitness Center', 'Playground', 'Pool', 'Street Lights', 'Tennis Court(s)']",Under Construction,4.5,3.0,4.15,12370.0,140.1775542,44.78181818,42.70954774,2.514285714,23.55240385,113.711236,1.12,7.088321168,0.609375,1.7456,2.88034188,31585.44,10263.013445,0.0426533837867573,6.0,12.0,4.333333333333333,4.0,3.0,3.0,0.0
